,publication_date,num_pages,price,الادارة والاعمال,الادب والشعر,التاريخ والجغرافيا,التراجم والسير,التقنية والكمبيوتر,الخيال العلمي,العلوم الاجتماعية والسياسية,العلوم والرياضيات,القانون,القصة والرواية,الكتب الطبية,تطوير الذات,دراسات اسلامية,وصل حديثاً,cover_غلاف مقوى,cover_غلاف مقوى فني,cover_غلاف ورقي,cover_كتاب الكتروني,Language_انجليزي,Language_عربي,Cluster,image_urls,title,author
1887,2002,144,45.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/e/c/f/b/ecfbac7a9fb3d504b6778d9bf283c83c040df378_232223.jpg",The Richest Man in Babylon - The Success Secrets of The Ancients,‎George Clason‎
1888,2001,352,17.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/2/0/209629.jpg",E-Leader: Reinventing Leadership in a Connected Economy,‎Robert Hargrove‎
1890,2018,1088,269.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/3/531635.jpg",Mastering AutoCAD 2019 and AutoCAD LT 2019,‎George Omura‎
1891,2019,272,79.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/9/3/e/2/93e286800607addd45841a44e5eaa182635b92dd_626045.jpg",Must Know High School Trigonometry,‎Sandra McCune‎
1892,2004,512,44.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/2/4/243955.jpg",Adobe Acrobat 6,‎Donna Baker‎
1893,2024,141,46.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/e/a/f/e/eafedf01b5b5c4458b2a0b11201f5fb4275f391f_642792.jpg",‎من العيار الثقيل‎,‎فارس الرشيد‎
1894,2012,992,169.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/498801.jpg",Davis's NCLEX-RN Success,‎Sally Lagerquist‎
1895,2015,352,89.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/4/546819.jpg",Sherlock Holmes Book,‎David Stuart Davies‎
1896,2024,407,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,13,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/1/d/e/e/1deeb7262f5002f4ccb5340be2f99f32a2c2b205_641158.jpg",‎الجريمة المنظمة‎,‎محمد علي وهف القحطاني‎
1897,1999,308,195.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/9/5/1/b/951bf11697e80322a9852f697e96e46c42f33858_9783540761259.jpg",Numerical Methods for Partial Differential Equations,"Evans, G."
1898,2016,367,199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/7/473101.jpg",Hacking Exposed,‎Christopher Elisan‎
1899,2013,630,132.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/1/413485.jpeg",‎امبراطورية المهدي وصعود الفاطميين‎,‎هاينتس هالم‎
1900,2016,256,49.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/486641.jpg",You Are a Badass - How to Stop Doubting Your Greatness and Start Living an Awesome Life,‎Jen Sincero‎
1901,2018,352,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/2/529660.jpg",Educated - A Memoir,‎Tara Westover‎
1902,2018,347,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/7/476285.jpg",‎طريقة وارن بافيت طبعة جديدة‎,‎روبرت جي هاجستروم‎
1903,2012,272,59.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/9/398373.jpg",The Magic (The Secret),‎Rhonda Byrne‎
1904,2023,293,79.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/c/1/d/cc1db902afa3a163cec4618bd643c097b863c045_622999.jpg",‎Its Ok to Be Angry about Capitalism‎,‎Bernie Sanders‎
1905,2014,87,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/487839.jpg",Clinical Psychopharmacology,‎John Preston‎
1906,2016,184,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488108.jpg",Hospital Management,‎Manisha Saxena‎
1907,2016,408,239.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/0/500070.jpg",Nurse Anesthesia Pocket Guide,‎Lynn Fitzgerald Macksey‎
1908,2021,400,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/7/3/4/2/7342ef26ac7129530cff9a84740f53d682772552_585214.jpg",Microsoft Outlook ‎2021‎ for Dummies,‎Faithe Wempen‎
1909,2021,400,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/569959.jpg",Power Play,‎Tim Higgins‎
1910,2021,213,41.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/560440.jpg",‎لمحات من نظام العمل السعودي‎,‎عماد عبدالحميد طباخ‎
1911,2016,208,23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/480632.jpg",‎أحداث لا ينساها التاريخ 200 يوم غيرت وجه الكون‎,‎ أيمن أبوالروس‎
1912,2012,374,199.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/9/394332.jpg",The GCC Economies - Stepping Up to Future Challenges,‎Mohamed Ramady‎
1913,2024,222,59.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/9/f/9/5/9f956f8293f9cc85d2e7f4c0b488a30d2bd10287_636593.jpg",‎تاريخ دولة الاسلام في المدينة المنورة‎,‎شعبان منير‎
1914,2021,169,92.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/571680.jpg",‎أخلاقيات الاصالة‎,‎تشارلز تايلر‎
1915,2015,355,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/503103.jpg",‎الجرائم الواقعة على العرض والاخلاق دراسة مقارنة‎,‎عبدالصبور عبدالقوي علي مصري‎
1916,2014,704,149.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/8/4/7/0/84706d6b8643b1b69461465cc3aa90a75b3d7217_605912.jpg",Basic Economics,‎Thomas Sowell‎
1917,2014,288,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/4/440641.jpg",Do No Harm,‎Henry Marsh‎
1918,2016,296,29.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488119.jpg",Concise Oral Medicine,‎H. R. Umarji‎
1919,2012,136,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/9/394982.jpg",‎دين الفطرة‎,‎جاك روسو‎-‎جان‎
1920,2017,160,39.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,25,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489611.jpg",Life's a Beach,‎Staffs of Summersdale‎
1921,2023,227,53.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/b/0/8/4/b084d87a0e8f806809963d73bea1fa43c4ec556c_618604.jpg",‎آرسس الجزء الاول‎,‎أحمد آل حمدان‎
1922,2016,512,99.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/503267.jpg",McGraw-Hill Specialty Board Review: Neonatal-Perinatal Medicine,‎Ira Adams‎-‎Chapman‎
1923,2021,192,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,11,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/8/e/7/e/8e7e0d436b4e30925279b10d56ce2152f5daf9e0_591747.jpg",‎الرقابة القضائية على التعيين في الوظائف القضائية في ظل مبدأ المواطنة‎,‎حسين ابراهيم خليل‎
1924,2019,264,39.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/550006.jpg",Prison Doctor,‎Amanda Brown‎
1925,2018,559,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/504300.jpg",‎الزاد المقنع في المصطلحات الدستورية ومن منظور اسلامي‎,‎محمد عبدالله محمد المرزوقي‎
1926,2013,176,34.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/0/409010.jpg",‎استراتيجية مكافحة الارهاب من منظور اسلامي‎,‎عيسى عبدالعزيز الشامخ‎
1927,2018,316,324.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/f/6/a/8/f6a8d6a2be1b5214dfb854c05206fe7f6d42dce5_9783319807997.jpg",Algebra for Cryptologists,"Meijer, Alko R."
1928,2013,280,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/1/413347.jpg",Math Triumphs (Merrill Algebra 2) - Foundations for Algebra 1,Not found
1929,2024,398,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/b/f/7/cbf73a7cbe7a5336fa15b0cf09d89a42cbe5abe9_555792.jpg",‎القانون الجزائي السعودي القسم الخاص الجرائم التعزيرية المنظمة جرائم الرشوة الاختلاس التزييف التزوير الشيك مدعما بأحكام القضاء السعودي‎,‎شريف نصر أحمد‎
1930,2009,116,216.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/8/6/6/3/8663a32883c4f484aec9049e24d8a72cc498c8de_9783034600477.jpg",Tropical Algebraic Geometry,"Itenberg, Ilia"
1931,2020,224,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/4/546868.jpg",How to Repair Everything - A Green Guide to Fixing Stuff,‎Nick Harper‎
1932,2019,612,195.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/b/a/2/6/ba26dc69c3fb72513cae368b9fe95b0b59ef730d_9783030187460.jpg",Measure and Integration,"Shirali, Satish"
1933,2024,784,89.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/9/1/b/7/91b7f69001ce5ee820110d74949edac6cac27f6d_641725.jpg",Long Walk to Freedom,‎Nelson Mandela‎
1934,2024,256,89.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/a/3/2/4a3207690a1857ac6230be5cbf9741910795a280_634643.jpg",Co‎-‎Intelligence,‎Ethan Mollick‎
1935,2016,309,39.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/e/c/e/5ece9020081f19631fa0cac5426b41a63be77864_JBB282207890.jpg",الكتاب الصغير للاستثمار كالمحترفين,"جوشوا بيرل,جوشوا روزنباوم"
1936,2017,160,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/503024.jpg",Happiness: Now and Forever,‎Just Win Singh‎
1937,2018,320,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/0/506872.jpg",‎سؤالات في المنهج مقاربة أصولية وفكرية للاحتياجات واقعنا المعاصر‎,‎مسفر على القحطاني‎
1938,2017,208,49.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/499333.jpg",The Leader's Guide to Lateral Thinking Skills,‎Paul Sloane‎
1939,2023,176,35.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/7/b/0/c7b0b410073ae7192f1f6d1dfaabdc6037ffcc0e_623442.jpg",‎قصة العرب في اسبانيا‎,‎ستانلي لين بول‎
1940,2012,104,252.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/f/9/5/b/f95bbb15e5fe34acdf97da492c76f2f481e36cc7_9783838129914.jpg",Environmental health promotion,Kahlmeier Sonja
1941,2013,367,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489293.jpg",Clncl Atlas Of Ent And Head & Neck Diseases,‎PS Saharia‎
1942,2024,169,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/e/f/1/8/ef186ef04fb3a767b67091efeb29c979af28fa15_645311.jpg",‎نوادر من التاريخ ج11‎,‎صالح محمد عبدالله الزمام‎
1943,2015,367,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488090.jpg",Tips of Materia Medica,‎Samarendra Mishra‎
1944,2020,208,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/559057.jpg",The Little Book of Economics,‎Staffs of DK (Dorling Kindersley)‎
1945,2017,256,39.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/496938.jpg",Get Better - 15 Proven Practices to Build Effective Relationships at Work,‎Todd Davis‎
1946,2014,472,199.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/5/459384.jpg",Consumer Behaviour,‎Isabelle Szmigin‎
1947,2022,253,46.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/7/4/2/7/7427be94bc58517a1d2c3c3669827def6b8ae43e_621134.jpg",‎علم الاوبئة في الحضارة الاسلامية وأثره في مكافحة جائحة كورونا‎,‎خالد حربي‎
1948,2022,256,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/1/a/0/51a0fe69a1d5a497090c8658ea89143155405f34_598836.jpg",‎مستثمر دهاندو استثمار القيمة قليل المخاطر مرتفع العوائد‎,‎مونش بابراي‎
1949,2024,256,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/1/8/a/7/18a7f2643f074acd019b5d3df19f1326cab36b8a_644030.jpg",‎الكناشة البحرية‎,‎سامي صالح القحطاني‎
1950,2020,338,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/557046.jpg",Blockchain Data Analytics,‎Michael Solomon‎
1951,2020,84,186.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/9/4/5/8/9458109985feb772a5a832e6dcf27044c18e2ec8_9786202526333.jpg",System Reliability Theory,"Ismail, Abdulkareem Lado"
1952,2020,314,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/1/518849.jpg",‎101 مبادىء سوق الاسهم دورة مكثفة في بيع و شراء الاسهم‎,‎ميشيل كاجان‎
1953,2022,332,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,11,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/4/d/2/44d2c4dc6ca533c445b80587591d3e755f325278_591743.jpg",‎الاستفتاء والمشاركة الديمقراطية‎,‎حسن علي رمضان محمد‎
1954,2024,704,199.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/0/0/9/c00903d9642462d57a42daa73a5e733a4e3def8d_646239.jpg",Python,‎John Shovic‎
1955,2017,288,65.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/492116.jpg",How to Own Your Own Mind (Mental Dynamite),‎Napoleon Hill‎
1956,2014,264,29.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/7/6/7/4/76740223528b6bffc92c122082dedfacc97aa073_602251.jpg",Think & Grow Rich,‎Napoleon Hill‎
